,title,address,price,price_per_sqm,rooms,sqm
1556,De vânzare apartament impozant cu 4 camere zona străzii Clinicilor,"Centru, Cluj-Napoca, Cluj",395000,3950,4,100
3242,"Penthouse cu 4 camere, 105 mp utili, terasa, zona Zorilor","Zorilor, Cluj-Napoca, Cluj",395000,3762,4,105
5442,"Apartament 4 camere de vanzare in Zorilor, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",395000,3762,4,105
6908,APARTAMENT DE LUX 4 camere 140mp.zona OBSERVATORULUI,"Strada Observatorului, Zorilor, Cluj-Napoca, Cluj",395000,3762,4,105
8402,"Penthouse 4 camere, ultrafinisat, mobilat, utilat, zona Recuperare","Europa, Cluj-Napoca, Cluj",395000,3762,4,105
8715,Penthouse in Zorilor la Vanzare - 4 camere decomandate,"Zorilor, Cluj-Napoca, Cluj",395000,3762,4,105
9466,"Penthouse 4 camere, 105 mp,terasa, locatie exclusivista in...","Strada Observatorului, Zorilor, Cluj-Napoca, Cluj",395000,3762,4,105
4906,"Apartament Tip Penthouse,cu scar&#259; interioar&#259; &#537;i trei te","Strada Pablo Picasso, Manastur, Cluj-Napoca, Cluj",395000,3376,4,117
4686,"Apartament in Vila, zona Centrala","Centru, Cluj-Napoca, Cluj",395000,3135,4,126
4853,De vânzare apartament 3 camere ultracentral,"Centru, Cluj-Napoca, Cluj",393000,3275,3,120
8014,"Apartament 4 camere, finisat si mobilat, zona USAMV","Zorilor, Cluj-Napoca, Cluj",393000,3275,4,120
4501,"Apartament de vanzare 3 camere, CIRCULAR\CENTRU","Centru, Cluj-Napoca, Cluj",393000,3000,3,131
16,"Apartament 3 camere, finisaje lux, gradina, Andrei Muresanu","Strada Plaiuri, Andrei Muresanu, Cluj-Napoca, Cluj",390000,5000,3,78
853,"Apartament 3 camere de vanzare in Andrei Muresanu, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",390000,5000,3,78
4379,Apartament cu gradina de 150 mp,"Strada Eftimie Murgu, Andrei Muresanu, Cluj-Napoca, Cluj",390000,5000,3,78
