,title,address,price,price_per_sqm,rooms,sqm
8095,Inchiriere 3 camere mobilat modern parter gradina Baneasa Greenfield,"Drumul Padurea Pustnicu, Baneasa, Sectorul 1, Bucuresti",800,11.11,3,72
408,Inchiriere Apartament 2 Camere Pipera,"Pipera, Sectorul 2, Bucuresti",700,11.11,2,63
2297,Pipera - UPGROUND | 2 Camere | Centrala | 2 bai | Proximitate metrou |,"Soseaua Fabrica de Glucoza, Pipera, Sectorul 2, Bucuresti",700,11.11,2,63
6547,Aurel Vlaicu | City Point | Centrala | Parcare | Balcon,"Strada Avionului, Pipera, Sectorul 2, Bucuresti",700,11.11,2,63
1326,Vitan Mall | 2 Camere | Centrala Proprie | Incalzire in Pardoseala | B,"Strada Troscotului, Vitan, Sectorul 3, Bucuresti",600,11.11,2,54
1436,Lucretiu Patrascanu/aleea Barajul Bicaz,"Aleea Barajul Bicaz, Titan, Sectorul 3, Bucuresti",600,11.11,2,54
4686,Prima închiriere 2 camere mobilat complet pret negociabil,"Militari, Sectorul 6, Bucuresti",600,11.11,2,54
4715,Ap. 2 camere nou aproape de Politehnica si AFI Cotroceni,"Militari, Sectorul 6, Bucuresti",600,11.11,2,54
4970,"Apartament de 2 camere, 54mp, Modern, Centrala Proprie, zona Mihai...","Strada Patlaginei, Vitan, Sectorul 3, Bucuresti",600,11.11,2,54
6024,Novum Politehnica Iuliu Maniu 6 AFI Metrou First Use,"Bulevardul Iuliu Maniu, Militari, Sectorul 6, Bucuresti",600,11.11,2,54
7300,"Apartament 2 camere modern, Imobil cu stil, garaj subteran Padurea Ban","Vatra Noua, Sectorul 1, Bucuresti",600,11.11,2,54
7705,Lujerului | 2 Camere | Balcon | Boiler | AC | Metrou,"Strada Partizanilor, Militari, Sectorul 6, Bucuresti",600,11.11,2,54
7875,Giulesti | Aqua City | 2 camere | Balcon | 2xParcari | Petfriendly,"Intrarea Izvorani, Giulesti, Sectorul 6, Bucuresti",600,11.11,2,54
109,Laminorului | Metrou | Lux | Pet Friendly | Parcare | Centrala | Nou,"Bulevardul Laminorului, Bucurestii Noi, Sectorul 1, Bucuresti",500,11.11,2,45
1463,"Inchiriere 2 camere, Marriott, LUX, bloc 2015","Strada Acvila, Uranus, Sectorul 5, Bucuresti",500,11.11,2,45
2254,"Garsoniera, 45 mp, 2 balcoane, Zona Intercontinal","Strada Batistei, Eminescu, Sectorul 2, Bucuresti",500,11.11,1,45
