,title,address,price,price_per_sqm,rooms,sqm
899,"Apartament 2 Camere, Etaj 1, Zona Centrala","Campus Universitar, Timisoara, Timis",390,8.12,2,48
1205,"Inchiriez apartament mobilat si utilat, zona Simion Barnutiu","Cetate, Timisoara, Timis",390,8.67,2,45
27,Apartament cu 1 camera,"Cetate, Timisoara, Timis",390,10.26,1,38
736,"Apartament tip studio, decomandat, zona Take Ionescu (Vivalia)","Cetate, Timisoara, Timis",390,10.26,1,38
600,Apartament 2 camere in Lipovei,"Iosefin, Timisoara, Timis",395,9.19,2,43
780,"Apartament cu 2 camere, 43 mp, zona Lipovei","Strada Ion Ionescu de La Brad, Timisoara, Timis",395,9.19,2,43
622,Apartament superb cu 3 camere | Calea Circumvalatiunii,"Strada Dinu Lipatti, Circumvalatiunii, Timisoara, Timis",399,6.65,3,60
341,Apartament 3 Camere | Take Ionescu | De Inchiriat,"Fabric, Timisoara, Timis",399,8.31,3,48
850,Apartament cu 3 camere in zona FABRIC - ID C5000,"Fabric, Timisoara, Timis",400,4.15,3,96.4
630,"Apartament 4 camere, decomandat, Calea Aradului","Araduluri Est, Timisoara, Timis",400,4.71,4,85
937,"Apartament 3 camere, 85mp, zona Lugojului","Strada Mihail Ivanovici Glinka, Modern, Timisoara, Timis",400,4.71,3,85
934,"Ap. 3 camere, Baile Neptun, 84 mp, cladire istorica","Piata Romailor, Fabric, Timisoara, Timis",400,4.76,3,84
