,title,address,price,price_per_sqm,rooms,sqm
7424,Apartament 4 camere decomandat 140 mpu | Piata Dorobanti,"Floreasca, Sectorul 1, Bucuresti",676000,4794,4,141
3446,3 CAMERE || DECOMANDAT || GARAJ || BOXA || AVIATORILOR LANGA METROU,"Dorobanti, Sectorul 1, Bucuresti",580000,4793,3,121
9156,Televiziune - Dorobanti | 3 camere 160mp - Imobil 1998,"Strada Emil Pangratti, Dorobanti, Sectorul 1, Bucuresti",580000,4793,3,121
11278,"Apartament de lux cu 3 camere, 121 mp, in zona Herastrau","Strada Aron Cotrus, Herastrau, Sectorul 1, Bucuresti",580000,4793,3,121
6744,"Apartament cu 4 camere, suprafata utila totala 228.88 mp ce...","Bulevardul Prof. Dimitrie Pompeiu, Pipera, Sectorul 2, Bucuresti",512000,4785,4,107
3369,Penthouse. Adresa de prestigiu!,"Baneasa, Sectorul 1, Bucuresti",429000,4767,3,90
10401,Penthouse de vanzare in Dragos Voda 17 by ADNBA | Dacia | Eminescu,"Bulevardul Dacia, Stefan cel Mare, Sectorul 2, Bucuresti",500000,4762,4,105
7200,Apartament vast 3 camere la Televiziunea Romana,"Strada Emil Pangratti, Dorobanti, Sectorul 1, Bucuresti",580000,4754,3,122
12894,138 m.p. 3 camere + parcare Herastrau | Cartierul Francez,"Herastrau, Sectorul 1, Bucuresti",579999,4754,3,122
18259,3 Camere Nordului Herastrau 2 Locuri de Parcare Terasa Centrala Lux Su,"Herastrau, Sectorul 1, Bucuresti",465000,4745,3,98
4972,VANZARE 4 CAMERE // YACHT KID // COMISION 0% // BEST DEAL // VIEW LAC,"Pipera, Sectorul 2, Bucuresti",506800,4736,4,107
8318,APARTAMENT 3 CAMERE | LUX | FLOREASCA |,"Strada Gradistea Florestilor, Floreasca, Sectorul 1, Bucuresti",472720,4727,3,100
9699,APARTAMENT 3 CAMERE | LUX | FLOREASCA |,"Strada Johann Sebastian Bach, Floreasca, Sectorul 2, Bucuresti",472720,4727,3,100
6867,"Apartament de lux cu 4 camere, 146 mp, in zona Herastrau","Strada Virgil Madgearu, Herastrau, Sectorul 1, Bucuresti",690000,4726,4,146
11255,4 Camere | Herastrau - Persepolis | Etaj 1 | Parcare | 3xBai |2xTerase,"Strada Virgil Madgearu, Herastrau, Sectorul 1, Bucuresti",690000,4726,4,146
12436,155 m.p. 4 camere + parcare Herastrau | Cartierul Francez,"Herastrau, Sectorul 1, Bucuresti",689999,4726,4,146
