,title,address,price,price_per_sqm,rooms,sqm
2636,SOL RESIDENCE | Apartament cu o camera | TIP G2,"Cetate, Timisoara, Timis",61227,1749,1,35
2675,"Apartament cu 2 camere, zona Sagului","Steaua, Timisoara, Timis",61500,1160,2,53
1656,Apartament 2 Camere | Zona Aradului | Mansarda - BCA | De Vanzare,"Araduluri Est, Timisoara, Timis",61500,1367,2,45
871,"Comision 0!! 2 camere, Olimpia-Stadion-Complexul studențesc","Aleea F. C. Ripensia, Stadion, Timisoara, Timis",61500,1430,2,43
1389,"Apartament MODERN de vanzare, 43mp , 2 camere, zona Dambovita","Strada Vulturilor, Calea Sagului, Timisoara, Timis",61500,1430,2,43
918,Apartament cu 2 camere la etaj 2 in zona Girocului,"Cetate, Timisoara, Timis",61500,1464,2,42
1514,"Apartament 2 camere, 42 mp, zona Blascovici","Strada Maslinului, Blascovici, Timisoara, Timis",61500,1464,2,42
2540,Apartament mobilat si utilat la etajul 1,"Elisabetin, Timisoara, Timis",61500,1538,2,40
1123,Dacia-2 Camere-Centrală Proprie,"Bucovina, Timisoara, Timis",61500,1618,2,38
3161,Apartament cu 2 camere complet mobilat si utilat situat in zona Sagulu,"Steaua, Timisoara, Timis",61900,1474,2,42
2564,Dambovita-2 camere-etaj intermediar,"Cetate, Timisoara, Timis",61900,1629,2,38
603,"Apartament 2 camere, parter, Complexul Studentesc","Campus Universitar, Timisoara, Timis",61900,1719,2,36
1624,Apartament cu 2 camere complet mobilat in apropiere de Stadion - ID V,"Ciarda Rosie, Timisoara, Timis",61990,1069,2,58
2823,"Apartament 2 camere, aproape de Agronomie, zona Aradului - ID V4573","Araduluri Est, Timisoara, Timis",61990,1550,2,40
441,Complex Studentesc - Apartament 2 Camere,"Stadion, Timisoara, Timis",61990,1823,2,34
2545,Apartament cu 2 camere in zona Braytim,"Circumvalatiunii, Timisoara, Timis",61999,1319,2,47
2511,"Investitie! Apartament 3 camere, 75 mp, zona Bucovina","Strada Constantin Stere, Bucovina, Timisoara, Timis",62000,827,3,75
1255,"Apartament cu 2 camere, bloc nou, zona Aradului","Araduluri Est, Timisoara, Timis",62000,969,2,64
1584,"Apartament 2 camere, 62 mp, zona Fabric! Investitie!","Strada Baba Dochia, Fabric, Timisoara, Timis",62000,1000,2,62
933,Apartament spatios cu 2 camere 58mp | Buziasului,"Strada Atomului, Ciarda Rosie, Timisoara, Timis",62000,1069,2,58
1396,"Apartament cu 2 camere, centrala proprie, zona Aradului","Araduluri Est, Timisoara, Timis",62000,1170,2,53
2949,Apartament cu 2 camere decomandat complet mobilat si utilat situat in,"Iosefin, Timisoara, Timis",62000,1170,2,53
2124,"Apartament in zona Iosefin, cu centrala proprie.","Iosefin, Timisoara, Timis",62000,1216,2,51
382,"ZONA SOARELUI - TIMISOARA, Apartament cu 2 camere - 50 mp","Zona Soarelui, Timisoara, Timis",62000,1240,2,50
3154,"Apartamente cu 1 si 2 camere. Decomandat, cu bucatarie inchisa in Bray","Cetate, Timisoara, Timis",62000,1240,2,50
803,"Sagului - Apartament 2 Camere, centrala proprie","Dambovita, Timisoara, Timis",62000,1265,2,49
1555,"Apartament 2 camere decomandate, Calea Urseni","Calea Urseni, Ciarda Rosie, Timisoara, Timis",62000,1265,2,49
1419,Apartament 2 camere Bălcescu semidecomandat 48mp utili,"Strada Gheorghe Doja, Elisabetin, Timisoara, Timis",62000,1292,2,48
3050,Zona Braytim - 2 Camere - Etaj 1 - Bloc nou,"Cetate, Timisoara, Timis",62000,1292,2,48
902,Apartament cu 3 camere | Dacia,"Strada Teiului, Circumvalatiunii, Timisoara, Timis",62000,1319,3,47
1791,"Apartament cu 2 camere, 47 mp, parter, Balcescu","Strada Evlia Celebi, Elisabetin, Timisoara, Timis",62000,1319,2,47
1477,"Apartament 2 camere, 46 mp, Soarelui","Strada Nicolae Iliesu, Calea Girocului, Timisoara, Timis",62000,1348,2,46
2352,Dacia – Apartament 2 Camere –Boxa CF,"Strada Labirint, Circumvalatiunii, Timisoara, Timis",62000,1442,2,43
3011,Spitalul Judetean-2 camere-zona de interes,"Calea Girocului, Timisoara, Timis",62000,1442,2,43
140,Apartament Renovat Iulius Mall,"Strada Stelelor, Circumvalatiunii, Timisoara, Timis",62000,1476,2,42
365,"Proprietar, vând apartament 2 camere Kaufland-Circumvalațiunii","Cetate, Timisoara, Timis",62000,1476,2,42
1693,Apartament 2 Camere | Zona Dacia | De Vanzare,"Circumvalatiunii, Timisoara, Timis",62000,1476,2,42
1288,Ap 2 camere Dacia -Direct Proprietar /Zona linistita/Etaj intermediar,"Cetate, Timisoara, Timis",62000,1512,2,41
2309,"Apartament de 2 camere, 41 mp, semidecomandat, zona Dacia","Strada Timis, Circumvalatiunii, Timisoara, Timis",62000,1512,2,41
1510,"Apartament de 2 camere, 40 mp, zona Calea Martirilor","Intrarea Vantului, Calea Girocului, Timisoara, Timis",62000,1550,2,40
407,"Apartament cu 2 camere, zona Circumvalatiunii","Circumvalatiunii, Timisoara, Timis",62000,1632,2,38
2811,"Investitie sigura! Garsoniera de 38 mp, zona Iulius Mall","Strada Martir Silviu Motohon, Lipovei / Calea Sever Bocu, Timisoara, Timis",62000,1632,1,38
410,"Apartament cu 1 camera, decomandat situat langa Parcul Botanic.","Cetate, Timisoara, Timis",62000,1722,1,36
490,"Vand apartament, zona centrala","Cetate, Timisoara, Timis",62000,1722,1,36
177,Vând apartament 2 camere,"Cetate, Timisoara, Timis",62273.64,1153.22,2,54
1694,Lipovei – Apartament 2 Camere – Boxa,"Strada Pisa, Lipovei / Calea Sever Bocu, Timisoara, Timis",62500,1078,2,58
613,"COMISION 0% Apartament 2 camere decomandat, 55mp , zona Soarelui","Cetate, Timisoara, Timis",62500,1136,2,55
129,"Apartament cu 2 camere, etaj intermediar, situat in zona Spitalului Ju","Calea Girocului, Timisoara, Timis",62500,1389,2,45
131,"Apartament cu 2 camere, etaj intermediar, situat in zona Sagului","Steaua, Timisoara, Timis",62500,1389,2,45
3192,"Apartament cu 2 camere, centrala proprie, zona Braytim","Cetate, Timisoara, Timis",62500,1389,2,45
2142,"Etajul 2. Aproape de Spitalul Judetean, zona Girocului.","Calea Girocului, Timisoara, Timis",62500,1563,2,40
2594,"Apartament o camera, zona Simion Barnutiu","Dorobantilor, Timisoara, Timis",62500,1689,1,37
986,Apartament luminos cu 2 camere | Dacia | Iulius Town,"Strada Brandusei, Circumvalatiunii, Timisoara, Timis",62800,1495,2,42
786,Blascovici. Centrala proprie. Mobilat.,"Blascovici, Timisoara, Timis",62900,1338,2,47
22,"Apartament cu o camera, etaj intermediar, situat in zona Torontalului","Circumvalatiunii, Timisoara, Timis",62900,1700,1,37
2345,Apartament 1 Camera 37mp | Comision 0%| Bloc Nou | Calea Torontalului,"Timisoara, Timis",62900,1700,1,37
751,Vand apartament 1 camera zona Torontalului - ID : RH-37410-property,"Cetate, Timisoara, Timis",62917,1700,1,37.01
2592,Apartament cu 2 camere in zona Aradului cu pod,"Araduluri Est, Timisoara, Timis",62990,1145,2,55
1048,Spitalul Judetean - Apartament 2 Camere,"Elisabetin, Timisoara, Timis",62990,1658,2,38
919,"Apartament cu 2 camere, zona Spitalului Judetean - ID V5173","Calea Girocului, Timisoara, Timis",62990,1664,2,37.85
2943,Apartament cu 3 camere in zona Calea Urseni. Etaj intermediar.,"Ciarda Rosie, Timisoara, Timis",63000,1050,2,60
2948,Apartament cu 3 camere in zona Calea Urseni. Etaj intermediar.,"Cetate, Timisoara, Timis",63000,1050,3,60
1199,"Apartament la mare in Spania, Orpesa, Castelo","Freidorf, Timisoara, Timis",63000,1145,3,55
1474,"Apartament 2 camere, 53 mp, decomandat, Sagului","Calea Sagului, Calea Sagului, Timisoara, Timis",63000,1189,2,53
1986,Apartament Deosebit cu 2 Camere| De Vanzare | Zona Dambovita,"Strada Dreptatea, Dambovita, Timisoara, Timis",63000,1189,2,53
2094,Zona Kiriac. Centrala Proprie. Mobilat si utilat.,"Cetate, Timisoara, Timis",63000,1189,2,53
1660,2 Camere \/ Zona Soarelui - AEM,"Strada Electronicii, Ciarda Rosie, Timisoara, Timis",63000,1212,2,52
1858,Renovat zona Sagului,"Aleea Inului, Calea Sagului, Timisoara, Timis",63000,1212,3,52
2558,"Apartament cu 2 camere, decomandat, la etajul al doilea","Zona Soarelui, Timisoara, Timis",63000,1212,2,52
2762,"Apartament cu 3 camere, centrala proprie, zona Sagului","Steaua, Timisoara, Timis",63000,1212,3,52
430,2 camere Chisoda 63000 euro,"Odobescu, Timisoara, Timis",63000,1260,2,50
1850,Apartament cu 2 camere in zona Sagului,"Steaua, Timisoara, Timis",63000,1260,2,50
2076,Frumos amenajat. Complet mobilat si utilat. Buziasului.,"Ciarda Rosie, Timisoara, Timis",63000,1260,2,50
2981,Soarelui-2 camere-zona de interes,"Ciarda Rosie, Timisoara, Timis",63000,1260,2,50
2236,"Apartament cu 2 camere decomandat, mobilat, situat in zona Soarelui","Ciarda Rosie, Timisoara, Timis",63000,1286,2,49
2355,"Apartament 2 camere, Nou zona Girocului HotelIQ","Fratelia, Timisoara, Timis",63000,1286,2,49
1190,"Apartament cu 2 camere, centrala proprie, zona Dacia","Araduluri Est, Timisoara, Timis",63000,1340,2,47
2398,"ap. 2 camere, Ghe. Lazar, 63.000 euro","Circumvalatiunii, Timisoara, Timis",63000,1340,2,47
322,"Langa scoala generala 30, etaj intermediar, luminos. Soarelui.","Zona Soarelui, Timisoara, Timis",63000,1370,2,46
391,Apartament cu 2 camere pozitie excelenta in zona Braytim,"Timisoara, Timis",63000,1400,2,45
2286,"Apartamente cu 2 camere, etajul1 in Braytim, la asfalt. Finalizat.","Cetate, Timisoara, Timis",63000,1400,2,45
2045,"Langa Eso si Profi, etaj intermediar, nou, Girocului.","Fratelia, Timisoara, Timis",63000,1482,2,42.5
583,"Apartament cu 2 camere,etaj intermediar, situat langa Spitalul Judetea","Calea Girocului, Timisoara, Timis",63000,1500,2,42
785,Apartament cu 2 camere la asfalt in zona Braytim,"Zona Soarelui, Timisoara, Timis",63000,1500,2,42
1038,"Apartament cu 2 camere, Semidecomandat, zona Girocului","Strada Martir I. Claudiu Varcus, Calea Girocului, Timisoara, Timis",63000,1500,2,42
2609,"Apartamente cu 2 camere, finisaje la alegere, zona Braytim","Cetate, Timisoara, Timis",63000,1500,2,42
1034,Apartament cu 2 camere in zona Spitalului Judetean. Pret negociabil,"Calea Girocului, Timisoara, Timis",63000,1575,2,40
1369,"Apartament DE VANZARE, 2 camere, 40mp utili, zona Sagului","Calea Sagului, Calea Sagului, Timisoara, Timis",63000,1575,2,40
2820,"Apartamente cu 1 camera, centrala proprie, zona Plopi","Calea Buziasului, Timisoara, Timis",63000,1575,1,40
609,"AX456 Girocului/Judetean, etaj intermediar,mobilat","Stadion, Timisoara, Timis",63000,1615,2,39
963,"Apartamente cu 1 camere, finisaje premium | Torontalului","Torontalului, Timisoara, Timis",63000,1658,1,38
327,Complex Studentesc - Ap. 1 camera - Amenajat - Dec.,"Campus Universitar, Timisoara, Timis",63000,1703,1,37
2169,Boxa. Aproape de Iulius Town. Circumvalatiunii.,"Aradului West, Timisoara, Timis",63000,1703,2,37
1588,"Garsoniera decomandata, 32 mp, zona Aradului","Strada Prof. Dr. Valeriu Alaci, Araduluri Est, Timisoara, Timis",63000,1969,1,32
1449,"ANSAMBLU NOU, garsoniera, terasa, parcare , zona Nord","Strada Vasile Lochita, Aradului West, Timisoara, Timis",63270,1808,1,35
846,2 camere confort unu Sguului City Mall Centrala Clima amenajat,"Cetate, Timisoara, Timis",63500,1270,2,50
3019,Apartament etaj intermediar langa Pompieri Sagului,"Steaua, Timisoara, Timis",63500,1270,2,50
290,"Apartament 2 camere, semidecomandat, Zona Girocului","Elisabetin, Timisoara, Timis",63500,1377,2,46.1
1155,AV106 Apartament 2 CAMERE | SOARELUI,"Elisabetin, Timisoara, Timis",63500,1380,2,46
1316,"AX389 Girocului, mobilat-utilat, centrala proprie","Calea Girocului, Timisoara, Timis",63500,1380,2,46
1039,"APARTAMENT 2 CAMERE, 44 MP, SPITALUL JUDETEAN","Bulevardul Dr. Iosif Bulbuca, Stadion, Timisoara, Timis",63500,1588,2,40
3107,Apartament mobilat si utilat cu centrala proprie,"Elisabetin, Timisoara, Timis",63500,1588,2,40
1634,"Apartament cu 2 camere, etaj intermediar, centrala proprie, zona Dacia","Araduluri Est, Timisoara, Timis",63500,1671,2,38
2232,"Ideal pentru investitie | 1 camera, aproape de Bega | Salia Residence","Strada Albastrelelor, Plopi, Timisoara, Timis",63748,1483,1,43
2510,"Apartament decomandat, 51 mp, centrala proprie, Lipovei","Strada Alva Thomas Edison, Lipovei / Calea Sever Bocu, Timisoara, Timis",63800,1251,2,51
3023,"Apartament 1 Camera zona Iosefin , renovat 2020","Iosefin, Timisoara, Timis",63900,1253,1,51
3067,Girocului – Apartament 2 Camere – Renovat,"Plavat, Timisoara, Timis",63900,1521,2,42
562,Martirilor / Girocului ! 2 cam bloc izolat Pret nou,"Cetate, Timisoara, Timis",64000,1016,2,63
1887,"Aradului Vest - Apartament 3 camere, decomandat, 2 balcoane!","Strada Orsova, Aradului West, Timisoara, Timis",64000,1163,3,55.03
2013,Gh. Lazar. Decomandat. Mobilat si utilat.,"Circumvalatiunii, Timisoara, Timis",64000,1208,2,53
1847,Apartament 3 Camere Etaj 2 zona Sagului,"Intrarea Cucului, Calea Sagului, Timisoara, Timis",64000,1255,3,51
1912,"Apartament decomandat cu 2 camere, centrala proprie, zona Bucovina","Circumvalatiunii, Timisoara, Timis",64000,1255,2,51
707,Simion Barnutiu. Etaj 2. Un balcon.,"Dorobantilor, Timisoara, Timis",64000,1280,2,50
1571,"Apartament de 2 camere, 50 mp, balcon, zona Girocului","Piata Aron Cotrus, Calea Girocului, Timisoara, Timis",64000,1280,2,50
2063,Bloc izolat exterior. Etaj 2. Baie cu geam. Dambovita.,"Calea Sagului, Timisoara, Timis",64000,1296,3,49.4
1450,"Apartament cu 2 camere, 47 mp, decomandat, Soarelui","Strada Astrilor, Zona Soarelui, Timisoara, Timis",64000,1362,2,47
257,2camere cf 1 zona Soarelui et 3 64000euro,"Strada Sirius, Zona Soarelui, Timisoara, Timis",64000,1391,2,46
926,"Apartament cu 2 camere, etaj intermediar, zona Soarelui","Ciarda Rosie, Timisoara, Timis",64000,1391,2,46
1590,"Apartamente 2 camere, zona Uzina de Apa","Zona Timisoara Sud, Timisoara, Timis",64000,1391,2,46
3085,"Apartament foarte luminos, 2 camere, decomandat, 42mp, zona Dacia","Aleea Libelulei, Circumvalatiunii, Timisoara, Timis",64000,1524,2,42
1013,Dezvoltator | 2 Camere | Gradina Proprie | Piscina | Cartier Magheru,"Strada General Magheru, Campului, Timisoara, Timis",64254,1410,2,45.58
1356,"Apartament de 1 camere, 40 mp utili, Torontalului","Strada Vasile Lochita, Aradului West, Timisoara, Timis",64300,1608,1,40
3044,"COMISION 0% Apartament 2 camere, decomandat, Giroc, zona Planetelor -","Fratelia, Timisoara, Timis",64490,1226,2,52.61
337,CI114 Apartament 2 camere Dorobantilor,"Dorobantilor, Timisoara, Timis",64500,1240,2,52
361,"Modern, 2 camere, Mansarda","Bulevardul Simion Barnutiu, Dorobantilor, Timisoara, Timis",64500,1372,2,47
194,Ap. 1 camera complet mobilat si utilat | Zona Braytim | Timisoara,"Cetate, Timisoara, Timis",64500,1573,1,41
300,Apartament cu o camera Timisoara,"Cetate, Timisoara, Timis",64500,1573,1,41
72,Vând apartament în casa la curte comuna,"Iosefin, Timisoara, Timis",64500,1613,2,40
1326,DEZVOLTATOR | 2 CAMERE | PISCINA | PARC | TIMISOARA,"Strada General Magheru, Campului, Timisoara, Timis",64584,1200,2,53.82
2680,"Apartament 2 camere, Zona Girocului","Calea Girocului, Timisoara, Timis",64900,1180,2,55
3081,"Apartament 2 camere, 55 mp, balcon închis, Calea Martirilor","Strada Martir Angela Sava, Calea Girocului, Timisoara, Timis",64900,1180,2,55
134,OCAZIE!!! 2 Camere decomandat zona SOARELUI-Scoala nr 30,"Zona Soarelui, Timisoara, Timis",64900,1352,2,48
2067,"Decomandat, mobilat si utilat, centrala proprie. Dambovita.","Calea Sagului, Timisoara, Timis",64900,1465,2,44.3
409,"LX025 Aradului, Centrala Proprie, EtaJ Intermediar","Araduluri Est, Timisoara, Timis",64900,1545,2,42
449,"Oportunitate! Apartament de 2 camere, decomandat, zona Centrala","Bulevardul Ion C. Bratianu, Cetate, Timisoara, Timis",64900,1583,2,41
218,OCAZIE!!! 2 camere Complex studentesc- Stadion,"Stadion, Timisoara, Timis",64990,1413,2,46
2301,"Ocazie! Apartament cu doua camere, 58 mp pe Take Ionescu","Strada Doctor Alexandru Martha, Cetate, Timisoara, Timis",65000,1121,2,58
2088,"Apartament in zona linistita, aproape de piata in Soarelui.","Zona Soarelui, Timisoara, Timis",65000,1182,2,55
2983,Dambovita -2 camere-decomandat,"Iosefin, Timisoara, Timis",65000,1182,2,55
743,2 Cam - Girocului-3 Min Spital Judetean - Centrala - 54 MP-65.000 Euro,"Plavat, Timisoara, Timis",65000,1204,2,54
3151,"TIMISOARA, Iosefin-Dambovita, Apartament cu 2 camere - 54 mp - PARTER","Iosefin, Timisoara, Timis",65000,1204,2,54
1487,"Apartament cu doua camere, 52 mp, langa Piata Iosefin","Strada Gelu, Iosefin, Timisoara, Timis",65000,1250,2,52
1505,"Apartament de 3 camere, 52 mp, zona Sagului","Calea Sagului, Dambovita, Timisoara, Timis",65000,1250,3,52
3164,Apartament spatios cu 2 camere situat in zona Dambovita,"Iosefin, Timisoara, Timis",65000,1250,2,52
1567,"Apartament de 2 camere, 51 mp, decomandat, zona Clabucet","Strada Bran, Calea Sagului, Timisoara, Timis",65000,1275,2,51
2826,"Apartament decomandat, cu 2 camere, Piata Doina","Steaua, Timisoara, Timis",65000,1275,2,51
358,Vand apartament 3 camere Dacia/Circumvalatiunii - Iulius Mall,"Cetate, Timisoara, Timis",65000,1300,3,50
1333,"Apartament de 3 camere, 50mp, zona Aradului","Aleea Scurta, Araduluri Est, Timisoara, Timis",65000,1300,3,50
1747,"Apartament cu 2 camere, decomandat, situat in zona Dambovita","Iosefin, Timisoara, Timis",65000,1300,2,50
1798,De vanzare apartament 2 camere,"Strada Filateliei, Calea Sagului, Timisoara, Timis",65000,1300,2,50
1827,Zona Soarelui \/ Apartament cu 2 camere decomandat,"Strada Astrilor, Zona Soarelui, Timisoara, Timis",65000,1300,2,50
2116,In bloc izolat. Cu centrala termica proprie. Simion Barnutiu.,"Fabric, Timisoara, Timis",65000,1300,2,50
2123,Sagului. Zona excelenta. Bloc anvelopat. Decomandat.,"Odobescu, Timisoara, Timis",65000,1300,2,50
2537,"Apartament cu 2 camere in zona Lipovei, semidecomandat","Lipovei / Calea Sever Bocu, Timisoara, Timis",65000,1300,2,50
2575,"Apartamente cu 2 camere in Braytim, etaj intermediar.","Cetate, Timisoara, Timis",65000,1300,2,50
2576,Apartament cu 2 camere si gradina in Braytim. Finalizat.,"Cetate, Timisoara, Timis",65000,1300,2,50
2672,"ap. 2 camere, decomandat, mobilat, utilat, zona Aradului","Araduluri Est, Timisoara, Timis",65000,1300,2,50
2838,Apartament cu 2 camere complet mobilat situat in zona Balcescu,"Elisabetin, Timisoara, Timis",65000,1300,2,50
2918,"Apartamente cu 2 camere, incalzire in pardoseala Calea Urseni","Ciarda Rosie, Timisoara, Timis",65000,1300,2,50
309,AV137 | Apartament 2 camere | Circumvalatiuni,"Circumvalatiunii, Timisoara, Timis",65000,1354,2,48
517,"Apartament cu 3 camere, zona Dacia","Strada Labirint, Circumvalatiunii, Timisoara, Timis",65000,1354,3,48
1233,"2 cam confort unu Sagului City Mall amenajat Centrala,Clima Mobilat","Cetate, Timisoara, Timis",65000,1354,2,48
1350,"Apartament 2 camere, parter, centrala, zona Dacia","Strada Timis, Circumvalatiunii, Timisoara, Timis",65000,1354,2,48
2775,"Torontalului, 2 camere, POZITIE EXCELENTA, centrala termica","Circumvalatiunii, Timisoara, Timis",65000,1354,2,48
2977,"Apartament 2 camere, decomandat, Olimpia-Stadion","Cetate, Timisoara, Timis",65000,1354,2,48
1433,"Apartament cu 2 camere, 47 mp, semidecomandat, Garii","Splaiul Nicolae Titulescu, Iosefin, Timisoara, Timis",65000,1383,2,47
1538,"Apartament 2 camere, 47 mp, zona Girocului","Strada Nicolae Iliesu, Calea Girocului, Timisoara, Timis",65000,1383,2,47
2120,"Bloc izolat, centrala proprie, mobilat si utilat, Girocului.","Calea Girocului, Timisoara, Timis",65000,1383,2,47
270,Apartament 2 camere proprietar,"Zona Soarelui, Timisoara, Timis",65000,1413,2,46
1101,Apartament Timisoara,"Cetate, Timisoara, Timis",65000,1413,3,46
1823,Apartament 2 camere Renovat Complet | Complexul Studentesc - Olimpia,"Stadion, Timisoara, Timis",65000,1413,2,46
51,Apartamente moderne cu 2 camere | Braytim,"Strada Gospodarilor, Fratelia, Timisoara, Timis",65000,1444,1,45
75,"Olimpia, 2 camere, POSIBILITATE INVESTITII","Cetate, Timisoara, Timis",65000,1444,2,45
654,"AX453 Timisoara-Sala Olimpia, parter inalt","Stadion, Timisoara, Timis",65000,1444,2,45
1403,"Apartament 2 camere semidecomandat, 45mp -Olimpia-Stadion","Strada Surorile Martir Caceu, Stadion, Timisoara, Timis",65000,1444,2,45
2802,Apartament cu 2 camere in zona Aradului,"Araduluri Est, Timisoara, Timis",65000,1444,2,45
3156,"Apartament cu 2 camere, decomandat, zona Aradului","Araduluri Est, Timisoara, Timis",65000,1444,2,45
308,Vând apartament cu 2 camere,"Calea Girocului, Timisoara, Timis",65000,1477,2,44
1661,"Apartament 2 camere, parter inalt, zona Stadion","Cetate, Timisoara, Timis",65000,1512,2,43
1104,Apartament mobilat si utilat,"Calea Girocului, Timisoara, Timis",65000,1548,2,42
874,Apartament aproape de Spitalul Judetean,"Calea Girocului, Timisoara, Timis",65000,1585,2,41
1836,Apartament cu 2 camere langa Spitalul Judetean,"Zona Timisoara Sud, Timisoara, Timis",65000,1585,2,41
5,2 camere dec etaj 3 Cetatii CENTRALA 65000EURO,"Bulevardul Cetatii, Mircea Cel Batran, Timisoara, Timis",65000,1625,2,40
17,Proprietar vand apartament 2 camere zona Cetatii,"Cetate, Timisoara, Timis",65000,1625,2,40
502,Apartament luminos cu 2 camere | Complex,"Stadion, Timisoara, Timis",65000,1625,2,40
3038,2 cam zona Aradului SAD bloc nou,"Strada Dr. Grigore T. Popa, Araduluri Est, Timisoara, Timis",65000,1625,2,40
551,Vand apartament 2 camere,"Gara Nord, Timisoara, Timis",65000,1667,2,39
503,Girocului - Mobilat si utilat - Potential Investitie - 65.000 Euro,"Calea Girocului, Timisoara, Timis",65000,1711,1,38
968,"Apartament cu o camera, bloc nou cu lift, zona Sagului","Steaua, Timisoara, Timis",65000,1711,1,38
1378,APARTAMENT TIP STUDIO CIARDA ROSIE 37MP+CURTE DE 15MP,"Strada Magnoliei, Ciarda Rosie, Timisoara, Timis",65000,1757,1,37
599,LUX Apartament 1 Camera Simion Barnutiu,"Bulevardul Simion Barnutiu, Telegrafului, Timisoara, Timis",65000,1857,1,35
1270,"Apartament o camera, complet renovat, zona Simion Barnutiu","Dorobantilor, Timisoara, Timis",65000,1857,1,35
225,"Apartament 2 camere, 32 mp, Circumvalatiunii","Calea Torontalului, Aradului West, Timisoara, Timis",65000,2031,2,32
2053,Investitie ideala. Model spatios. Complet renovat. Gh. Lazar.,"Circumvalatiunii, Timisoara, Timis",65000,2031,1,32
799,Ultracentral Etaj 1 Take Ionescu Medicina,"Bulevardul Take Ionescu, Cetate, Timisoara, Timis",65000,2241,1,29
3043,"COMISION 0% Apartament 2 camere, decomandat, Giroc, zona Planetelor -","Fratelia, Timisoara, Timis",65490,1239,2,52.84
279,Apartament cu 2 camere decomandat pozitie excelenta in zona Braytim,"Ciarda Rosie, Timisoara, Timis",65500,1310,2,50
3073,"Apartament cu 2 camere, complet mobilat si utilat, zona Sagului","Steaua, Timisoara, Timis",65500,1560,2,42
2473,"Apartament cu 2 camere plus TERASA, parter, Torontalului","Strada Vasile Lochita, Aradului West, Timisoara, Timis",65600,1640,2,40
907,2 Camere | Finisat | Centrala Proprie | Parcare Inclusa | Comision 0,"Calea Torontalului, Timisoara, Timis",65600,1652,2,39.7
2690,"Torontalului, 2 camere, NOU, LIFT","Circumvalatiunii, Timisoara, Timis",65838,1291,2,51
2134,"Bloc cu acoperis, izolat interior. Disponibil imediat. Aradului.","Aradului West, Timisoara, Timis",65900,1198,3,55
1217,Proprietar. Apartament 3 cam la Spitalul Județean.,"Cetate, Timisoara, Timis",65900,1292,3,51
1381,"Apartament decomandat 2 camere, 44mp centrala termica, Girocului piata","Strada Martir Angela Sava, Calea Girocului, Timisoara, Timis",65900,1498,2,44
1309,"Apartament 2 camere, decomandat, 53mp, etaj 5/5, zona Dambovita-Nora","Calea Sagului, Timisoara, Timis",65990,1245,2,53
3075,"COMISION 0% Apartament 2 camere, decomandat, Giroc, zona Planetelor -","Fratelia, Timisoara, Timis",65990,1268,2,52.05
2294,"Apartament cu 2 camere, 52 mp, decomandat, Dambovita","Strada Teatrului, Calea Sagului, Timisoara, Timis",65990,1269,2,52
1768,"Centrala proprie, spatios, bloc izolat, Girocului.","Calea Girocului, Timisoara, Timis",66000,1000,3,66
2583,"Apartament 2 camere, centrala proprie, zona Medicina","Araduluri Est, Timisoara, Timis",66000,1138,2,58
1405,"Apartament 3 camere, 56mp, zona Iulius Mall","Calea Torontalului, Bucovina, Timisoara, Timis",66000,1179,3,56
354,Dambotia - Str. Lacului - Aparatment 2 Camere - Etaj Intermediar,"Strada Lacului, Dambovita, Timisoara, Timis",66000,1200,2,55
2122,Dorobantilor. 2 Balcoane. Boxa.,"Fabric, Timisoara, Timis",66000,1200,2,55
2168,Apartament in apropiere de Punctele Cardinale. Centrala proprie.,"Cetate, Timisoara, Timis",66000,1200,2,55
1159,AV111 | 2 Camere | Take Ionescu | Pozitie excelenta,"Cetate, Timisoara, Timis",66000,1222,2,54
2707,Apartament cu 2 camere mobilat si utilat situat in zona Soarelui,"Ciarda Rosie, Timisoara, Timis",66000,1245,2,53
2764,"TIMISOARA -IOSEFIN, Apartament cu 2 cam. - 56 mp - etaj 2 /4","Calea Sagului, Timisoara, Timis",66000,1294,2,51
2799,"Apartament 2 cam,55mp in Iosefin-Dambovita, Str. Transilvania 9,Timis","Dambovita, Timisoara, Timis",66000,1294,2,51
2839,Apartament 2 camere Iosefin Timisoara,"Calea Sagului, Timisoara, Timis",66000,1302,2,50.7
1395,Apartament cu 2 camere in zona Dambovita,"Iosefin, Timisoara, Timis",66000,1320,2,50
1700,"Apartament cu 2 camere, etajul 1, zona Sagului","Steaua, Timisoara, Timis",66000,1320,2,50
2729,"Apartament cu 2 camere, la etajul al doilea, Calea Sagului","Steaua, Timisoara, Timis",66000,1320,2,50
3016,Complex-2 camere-decomandat-centrala proprie,"Campus Universitar, Timisoara, Timis",66000,1375,2,48
836,Braytim - Apartament cu 2 camere - etaj intermediar - disponibil imedi,"Cetate, Timisoara, Timis",66000,1404,2,47
3197,"Apartament cu 2 camere, etaj 2\/3, zona Braytim","Cetate, Timisoara, Timis",66000,1404,2,47
476,"Apartament cu 2 camere, disponibil imediat, zona Torontalului","Calea Torontalului, Torontalului, Timisoara, Timis",66000,1435,2,46
510,"Vand apartament 2 camere,Dacia","Cetate, Timisoara, Timis",66000,1650,2,40
1141,"SC005 Apartament 2 camere, centrala, Girocului","Cetate, Timisoara, Timis",66000,1650,2,40
122,Comision 0%!! Apartament 2 camere Central - Intrarea Doinei / Parter !,"Araduluri Est, Timisoara, Timis",66000,1784,2,37
